t,step,label,ts
1,19,19_cb_advances,1757762815377950342
2,19,19_cb_advances,1757762815390648463
3,19,19_cb_advances,1757762815406263078
4,19,19_cb_advances,1757762815419114308
5,19,19_cb_advances,1757762815431486089
6,19,19_cb_advances,1757762815443311717
7,19,19_cb_advances,1757762815455551657
8,19,19_cb_advances,1757762815464374855
9,19,19_cb_advances,1757762815475100058
10,19,19_cb_advances,1757762815487401779
11,19,19_cb_advances,1757762815498698879
12,19,19_cb_advances,1757762815510308450
13,19,19_cb_advances,1757762815521821232
14,19,19_cb_advances,1757762815534367338
15,19,19_cb_advances,1757762815544320202
16,19,19_cb_advances,1757762815560201115
17,19,19_cb_advances,1757762815575036327
18,19,19_cb_advances,1757762815587232483
19,19,19_cb_advances,1757762815600606945
20,19,19_cb_advances,1757762815611612003
21,19,19_cb_advances,1757762815624311895
22,19,19_cb_advances,1757762815638079577
23,19,19_cb_advances,1757762815649790166
24,19,19_cb_advances,1757762815662365566
25,19,19_cb_advances,1757762815675667413
26,19,19_cb_advances,1757762815692588025
27,19,19_cb_advances,1757762815706134168
28,19,19_cb_advances,1757762815716743856
29,19,19_cb_advances,1757762815727387938
30,19,19_cb_advances,1757762815737700530
31,19,19_cb_advances,1757762815748085254
32,19,19_cb_advances,1757762815760857463
33,19,19_cb_advances,1757762815776173493
34,19,19_cb_advances,1757762815791835693
35,19,19_cb_advances,1757762815805774210
36,19,19_cb_advances,1757762815821533134
37,19,19_cb_advances,1757762815835755046
38,19,19_cb_advances,1757762815850434183
39,19,19_cb_advances,1757762815860768196
40,19,19_cb_advances,1757762815872275378
41,19,19_cb_advances,1757762815880792148
42,19,19_cb_advances,1757762815894352642
43,19,19_cb_advances,1757762815908188083
44,19,19_cb_advances,1757762815922703098
45,19,19_cb_advances,1757762815936458563
46,19,19_cb_advances,1757762815949117380
47,19,19_cb_advances,1757762815961925951
48,19,19_cb_advances,1757762815977441525
49,19,19_cb_advances,1757762815989389348
50,19,19_cb_advances,1757762815999469652
51,19,19_cb_advances,1757762816012768093
52,19,19_cb_advances,1757762816025981909
53,19,19_cb_advances,1757762816039244679
54,19,19_cb_advances,1757762816052063230
55,19,19_cb_advances,1757762816065974636
56,19,19_cb_advances,1757762816077860542
57,19,19_cb_advances,1757762816088793867
58,19,19_cb_advances,1757762816102440619
59,19,19_cb_advances,1757762816115991057
60,19,19_cb_advances,1757762816128681236
61,19,19_cb_advances,1757762816140402769
62,19,19_cb_advances,1757762816152741631
63,19,19_cb_advances,1757762816164996128
64,19,19_cb_advances,1757762816178568236
65,19,19_cb_advances,1757762816189732862
66,19,19_cb_advances,1757762816203216620
67,19,19_cb_advances,1757762816215900063
68,19,19_cb_advances,1757762816227392392
69,19,19_cb_advances,1757762816240022126
70,19,19_cb_advances,1757762816252779649
71,19,19_cb_advances,1757762816264571471
72,19,19_cb_advances,1757762816279021315
73,19,19_cb_advances,1757762816292133631
74,19,19_cb_advances,1757762816303414056
75,19,19_cb_advances,1757762816314903119
76,19,19_cb_advances,1757762816325912276
77,19,19_cb_advances,1757762816338482315
78,19,19_cb_advances,1757762816350631150
79,19,19_cb_advances,1757762816359239702
