t,step,label,ts
1,19,19_cb_advances,1757762802404198594
2,19,19_cb_advances,1757762802415183076
3,19,19_cb_advances,1757762802426818417
4,19,19_cb_advances,1757762802437442911
5,19,19_cb_advances,1757762802449184551
6,19,19_cb_advances,1757762802460482923
7,19,19_cb_advances,1757762802472437187
8,19,19_cb_advances,1757762802484587611
9,19,19_cb_advances,1757762802495651890
10,19,19_cb_advances,1757762802505806540
11,19,19_cb_advances,1757762802516731096
12,19,19_cb_advances,1757762802529571774
13,19,19_cb_advances,1757762802539833361
14,19,19_cb_advances,1757762802550399976
15,19,19_cb_advances,1757762802562424134
16,19,19_cb_advances,1757762802573899342
17,19,19_cb_advances,1757762802585468365
18,19,19_cb_advances,1757762802596069177
19,19,19_cb_advances,1757762802607951547
20,19,19_cb_advances,1757762802620186129
21,19,19_cb_advances,1757762802634309611
22,19,19_cb_advances,1757762802647476659
23,19,19_cb_advances,1757762802660350823
24,19,19_cb_advances,1757762802671865442
25,19,19_cb_advances,1757762802682920140
26,19,19_cb_advances,1757762802695653714
27,19,19_cb_advances,1757762802706805293
28,19,19_cb_advances,1757762802717903642
29,19,19_cb_advances,1757762802731846486
30,19,19_cb_advances,1757762802744085467
31,19,19_cb_advances,1757762802754555761
32,19,19_cb_advances,1757762802764327562
33,19,19_cb_advances,1757762802776541531
34,19,19_cb_advances,1757762802789202756
35,19,19_cb_advances,1757762802801705456
36,19,19_cb_advances,1757762802813476719
37,19,19_cb_advances,1757762802826968025
38,19,19_cb_advances,1757762802840422775
39,19,19_cb_advances,1757762802852215962
40,19,19_cb_advances,1757762802864162537
41,19,19_cb_advances,1757762802876401200
42,19,19_cb_advances,1757762802888898312
43,19,19_cb_advances,1757762802899888208
44,19,19_cb_advances,1757762802911066635
45,19,19_cb_advances,1757762802922903996
46,19,19_cb_advances,1757762802934133454
47,19,19_cb_advances,1757762802946210469
48,19,19_cb_advances,1757762802958091141
49,19,19_cb_advances,1757762802971670724
50,19,19_cb_advances,1757762802982180294
51,19,19_cb_advances,1757762802991608624
52,19,19_cb_advances,1757762803000587217
