t,step,label,ts
1,19,19_cb_advances,1757768312204470541
2,19,19_cb_advances,1757768312218896516
3,19,19_cb_advances,1757768312235402600
4,19,19_cb_advances,1757768312250801112
5,19,19_cb_advances,1757768312267781255
6,19,19_cb_advances,1757768312281787024
7,19,19_cb_advances,1757768312298590450
8,19,19_cb_advances,1757768312314566371
9,19,19_cb_advances,1757768312335708552
10,19,19_cb_advances,1757768312356271881
11,19,19_cb_advances,1757768312379263149
12,19,19_cb_advances,1757768312394918844
13,19,19_cb_advances,1757768312412483376
14,19,19_cb_advances,1757768312428152858
15,19,19_cb_advances,1757768312442750570
16,19,19_cb_advances,1757768312458547390
17,19,19_cb_advances,1757768312474578852
18,19,19_cb_advances,1757768312488856701
19,19,19_cb_advances,1757768312503472199
20,19,19_cb_advances,1757768312518809364
21,19,19_cb_advances,1757768312534132792
22,19,19_cb_advances,1757768312548699643
23,19,19_cb_advances,1757768312562269471
24,19,19_cb_advances,1757768312576876206
25,19,19_cb_advances,1757768312589831573
26,19,19_cb_advances,1757768312608492170
27,19,19_cb_advances,1757768312623480373
28,19,19_cb_advances,1757768312638759713
29,19,19_cb_advances,1757768312654306327
30,19,19_cb_advances,1757768312669549177
31,19,19_cb_advances,1757768312684670342
32,19,19_cb_advances,1757768312699175616
33,19,19_cb_advances,1757768312714699376
34,19,19_cb_advances,1757768312728487960
35,19,19_cb_advances,1757768312742594283
36,19,19_cb_advances,1757768312759804835
37,19,19_cb_advances,1757768312788536527
38,19,19_cb_advances,1757768312824087715
39,19,19_cb_advances,1757768312842419281
40,19,19_cb_advances,1757768312865800559
41,19,19_cb_advances,1757768312880922398
42,19,19_cb_advances,1757768312897861703
43,19,19_cb_advances,1757768312916927799
44,19,19_cb_advances,1757768312935011828
45,19,19_cb_advances,1757768312951801990
46,19,19_cb_advances,1757768312970606461
47,19,19_cb_advances,1757768312986929924
48,19,19_cb_advances,1757768313004114515
49,19,19_cb_advances,1757768313019397972
50,19,19_cb_advances,1757768313036152930
51,19,19_cb_advances,1757768313050837362
52,19,19_cb_advances,1757768313069337078
53,19,19_cb_advances,1757768313083400268
54,19,19_cb_advances,1757768313096409084
55,19,19_cb_advances,1757768313110791129
56,19,19_cb_advances,1757768313128436334
57,19,19_cb_advances,1757768313144995425
58,19,19_cb_advances,1757768313160987451
59,19,19_cb_advances,1757768313177741875
60,19,19_cb_advances,1757768313193608361
61,19,19_cb_advances,1757768313212643407
62,19,19_cb_advances,1757768313231889591
63,19,19_cb_advances,1757768313247771093
64,19,19_cb_advances,1757768313265596179
65,19,19_cb_advances,1757768313281531449
66,19,19_cb_advances,1757768313297491527
67,19,19_cb_advances,1757768313314763641
68,19,19_cb_advances,1757768313330846395
69,19,19_cb_advances,1757768313347285390
70,19,19_cb_advances,1757768313362190533
71,19,19_cb_advances,1757768313375653792
