t,step,label,ts
1,19,19_cb_advances,1757762839664918006
2,19,19_cb_advances,1757762839677294001
3,19,19_cb_advances,1757762839692571053
4,19,19_cb_advances,1757762839708121281
5,19,19_cb_advances,1757762839721671168
6,19,19_cb_advances,1757762839736293879
7,19,19_cb_advances,1757762839750812487
8,19,19_cb_advances,1757762839762259874
9,19,19_cb_advances,1757762839775254240
10,19,19_cb_advances,1757762839786947878
11,19,19_cb_advances,1757762839797627233
12,19,19_cb_advances,1757762839809094988
13,19,19_cb_advances,1757762839820942538
14,19,19_cb_advances,1757762839847071228
15,19,19_cb_advances,1757762839864750462
16,19,19_cb_advances,1757762839879695324
17,19,19_cb_advances,1757762839892782575
18,19,19_cb_advances,1757762839907921708
19,19,19_cb_advances,1757762839920340621
20,19,19_cb_advances,1757762839932992579
21,19,19_cb_advances,1757762839946727875
22,19,19_cb_advances,1757762839959943678
23,19,19_cb_advances,1757762839975278948
24,19,19_cb_advances,1757762839988108746
25,19,19_cb_advances,1757762840002740365
26,19,19_cb_advances,1757762840016496486
27,19,19_cb_advances,1757762840033657462
28,19,19_cb_advances,1757762840047000579
29,19,19_cb_advances,1757762840058553053
30,19,19_cb_advances,1757762840071831637
31,19,19_cb_advances,1757762840086182149
32,19,19_cb_advances,1757762840098138184
33,19,19_cb_advances,1757762840112923974
34,19,19_cb_advances,1757762840125769446
35,19,19_cb_advances,1757762840139112493
36,19,19_cb_advances,1757762840154560688
37,19,19_cb_advances,1757762840168457520
38,19,19_cb_advances,1757762840183163161
39,19,19_cb_advances,1757762840198018413
40,19,19_cb_advances,1757762840213301395
41,19,19_cb_advances,1757762840227797185
42,19,19_cb_advances,1757762840243784360
43,19,19_cb_advances,1757762840257421754
44,19,19_cb_advances,1757762840272560382
45,19,19_cb_advances,1757762840288927005
46,19,19_cb_advances,1757762840303625552
47,19,19_cb_advances,1757762840317303873
48,19,19_cb_advances,1757762840328530922
49,19,19_cb_advances,1757762840341631878
50,19,19_cb_advances,1757762840355686798
51,19,19_cb_advances,1757762840369557777
52,19,19_cb_advances,1757762840382547098
53,19,19_cb_advances,1757762840396498587
54,19,19_cb_advances,1757762840409873179
55,19,19_cb_advances,1757762840423013170
56,19,19_cb_advances,1757762840435824965
57,19,19_cb_advances,1757762840446087254
58,19,19_cb_advances,1757762840458147640
59,19,19_cb_advances,1757762840471651074
60,19,19_cb_advances,1757762840486261601
61,19,19_cb_advances,1757762840499505426
62,19,19_cb_advances,1757762840512826795
63,19,19_cb_advances,1757762840526411657
64,19,19_cb_advances,1757762840540217459
65,19,19_cb_advances,1757762840551264369
66,19,19_cb_advances,1757762840564973167
67,19,19_cb_advances,1757762840578163654
68,19,19_cb_advances,1757762840590008106
69,19,19_cb_advances,1757762840601338990
70,19,19_cb_advances,1757762840611407994
71,19,19_cb_advances,1757762840624692590
72,19,19_cb_advances,1757762840637833020
73,19,19_cb_advances,1757762840652280291
74,19,19_cb_advances,1757762840667254839
75,19,19_cb_advances,1757762840680429742
76,19,19_cb_advances,1757762840693318518
77,19,19_cb_advances,1757762840707601147
78,19,19_cb_advances,1757762840720321562
79,19,19_cb_advances,1757762840733603677
80,19,19_cb_advances,1757762840747704814
81,19,19_cb_advances,1757762840761994034
82,19,19_cb_advances,1757762840774399072
83,19,19_cb_advances,1757762840787222313
84,19,19_cb_advances,1757762840797978412
85,19,19_cb_advances,1757762840811281815
86,19,19_cb_advances,1757762840823556590
87,19,19_cb_advances,1757762840835529280
88,19,19_cb_advances,1757762840846781265
89,19,19_cb_advances,1757762840861130173
90,19,19_cb_advances,1757762840873907298
91,19,19_cb_advances,1757762840886173365
92,19,19_cb_advances,1757762840899860432
93,19,19_cb_advances,1757762840914223298
94,19,19_cb_advances,1757762840928520190
95,19,19_cb_advances,1757762840947157466
96,19,19_cb_advances,1757762840962521653
97,19,19_cb_advances,1757762840977529748
