t,step,max_row_abs,max_col_abs
20,18,0.000000000000e+00,0.000000000000e+00
20,19,0.000000000000e+00,0.000000000000e+00
21,7,0.000000000000e+00,0.000000000000e+00
21,13,0.000000000000e+00,0.000000000000e+00
21,16,0.000000000000e+00,0.000000000000e+00
21,17,0.000000000000e+00,0.000000000000e+00
21,18,0.000000000000e+00,0.000000000000e+00
21,19,0.000000000000e+00,0.000000000000e+00
22,7,0.000000000000e+00,0.000000000000e+00
22,13,0.000000000000e+00,0.000000000000e+00
22,16,0.000000000000e+00,0.000000000000e+00
22,17,0.000000000000e+00,0.000000000000e+00
22,18,0.000000000000e+00,0.000000000000e+00
22,19,0.000000000000e+00,0.000000000000e+00
23,7,0.000000000000e+00,0.000000000000e+00
23,13,0.000000000000e+00,0.000000000000e+00
23,16,0.000000000000e+00,0.000000000000e+00
23,17,0.000000000000e+00,0.000000000000e+00
23,18,0.000000000000e+00,0.000000000000e+00
23,19,0.000000000000e+00,0.000000000000e+00
24,7,0.000000000000e+00,0.000000000000e+00
24,13,0.000000000000e+00,0.000000000000e+00
24,16,0.000000000000e+00,0.000000000000e+00
24,17,0.000000000000e+00,0.000000000000e+00
24,18,0.000000000000e+00,0.000000000000e+00
24,19,0.000000000000e+00,0.000000000000e+00
25,7,0.000000000000e+00,0.000000000000e+00
25,13,0.000000000000e+00,0.000000000000e+00
25,16,0.000000000000e+00,0.000000000000e+00
25,17,0.000000000000e+00,0.000000000000e+00
25,18,0.000000000000e+00,0.000000000000e+00
25,19,0.000000000000e+00,0.000000000000e+00
26,7,0.000000000000e+00,0.000000000000e+00
26,13,0.000000000000e+00,0.000000000000e+00
26,16,0.000000000000e+00,0.000000000000e+00
26,17,0.000000000000e+00,0.000000000000e+00
26,18,0.000000000000e+00,0.000000000000e+00
26,19,0.000000000000e+00,0.000000000000e+00
27,7,0.000000000000e+00,0.000000000000e+00
27,13,0.000000000000e+00,0.000000000000e+00
27,16,0.000000000000e+00,0.000000000000e+00
27,17,0.000000000000e+00,0.000000000000e+00
27,18,0.000000000000e+00,0.000000000000e+00
27,19,0.000000000000e+00,0.000000000000e+00
28,7,0.000000000000e+00,0.000000000000e+00
28,13,0.000000000000e+00,0.000000000000e+00
28,16,0.000000000000e+00,0.000000000000e+00
28,17,0.000000000000e+00,0.000000000000e+00
28,18,0.000000000000e+00,0.000000000000e+00
28,19,0.000000000000e+00,0.000000000000e+00
29,7,0.000000000000e+00,0.000000000000e+00
29,13,0.000000000000e+00,0.000000000000e+00
29,16,0.000000000000e+00,0.000000000000e+00
29,17,0.000000000000e+00,0.000000000000e+00
29,18,0.000000000000e+00,0.000000000000e+00
29,19,0.000000000000e+00,0.000000000000e+00
30,7,0.000000000000e+00,0.000000000000e+00
30,13,0.000000000000e+00,0.000000000000e+00
30,16,0.000000000000e+00,0.000000000000e+00
30,17,0.000000000000e+00,0.000000000000e+00
30,18,0.000000000000e+00,0.000000000000e+00
30,19,0.000000000000e+00,0.000000000000e+00
31,7,0.000000000000e+00,0.000000000000e+00
31,13,0.000000000000e+00,0.000000000000e+00
31,16,0.000000000000e+00,0.000000000000e+00
31,17,0.000000000000e+00,0.000000000000e+00
31,18,0.000000000000e+00,0.000000000000e+00
31,19,0.000000000000e+00,0.000000000000e+00
32,7,0.000000000000e+00,0.000000000000e+00
32,13,0.000000000000e+00,0.000000000000e+00
32,16,0.000000000000e+00,0.000000000000e+00
32,17,0.000000000000e+00,0.000000000000e+00
32,18,0.000000000000e+00,0.000000000000e+00
32,19,0.000000000000e+00,0.000000000000e+00
33,7,0.000000000000e+00,0.000000000000e+00
33,13,0.000000000000e+00,0.000000000000e+00
33,16,0.000000000000e+00,0.000000000000e+00
33,17,0.000000000000e+00,0.000000000000e+00
33,18,0.000000000000e+00,0.000000000000e+00
33,19,0.000000000000e+00,0.000000000000e+00
34,7,0.000000000000e+00,0.000000000000e+00
34,13,0.000000000000e+00,0.000000000000e+00
34,16,0.000000000000e+00,0.000000000000e+00
34,17,0.000000000000e+00,0.000000000000e+00
34,18,0.000000000000e+00,0.000000000000e+00
34,19,0.000000000000e+00,0.000000000000e+00
35,7,0.000000000000e+00,0.000000000000e+00
35,13,0.000000000000e+00,0.000000000000e+00
35,16,0.000000000000e+00,0.000000000000e+00
35,17,0.000000000000e+00,0.000000000000e+00
35,18,0.000000000000e+00,0.000000000000e+00
35,19,0.000000000000e+00,0.000000000000e+00
36,7,0.000000000000e+00,0.000000000000e+00
36,13,0.000000000000e+00,0.000000000000e+00
36,16,0.000000000000e+00,0.000000000000e+00
36,17,0.000000000000e+00,0.000000000000e+00
36,18,0.000000000000e+00,0.000000000000e+00
36,19,0.000000000000e+00,0.000000000000e+00
37,7,0.000000000000e+00,0.000000000000e+00
37,13,0.000000000000e+00,0.000000000000e+00
37,16,0.000000000000e+00,0.000000000000e+00
37,17,0.000000000000e+00,0.000000000000e+00
37,18,0.000000000000e+00,0.000000000000e+00
37,19,0.000000000000e+00,0.000000000000e+00
38,7,0.000000000000e+00,0.000000000000e+00
38,13,0.000000000000e+00,0.000000000000e+00
38,16,0.000000000000e+00,0.000000000000e+00
38,17,0.000000000000e+00,0.000000000000e+00
38,18,0.000000000000e+00,0.000000000000e+00
38,19,0.000000000000e+00,0.000000000000e+00
39,7,0.000000000000e+00,0.000000000000e+00
39,13,0.000000000000e+00,0.000000000000e+00
39,16,0.000000000000e+00,0.000000000000e+00
39,17,0.000000000000e+00,0.000000000000e+00
39,18,0.000000000000e+00,0.000000000000e+00
39,19,0.000000000000e+00,0.000000000000e+00
40,7,0.000000000000e+00,0.000000000000e+00
40,13,0.000000000000e+00,0.000000000000e+00
40,16,0.000000000000e+00,0.000000000000e+00
40,17,0.000000000000e+00,0.000000000000e+00
40,18,0.000000000000e+00,0.000000000000e+00
40,19,0.000000000000e+00,0.000000000000e+00
41,7,0.000000000000e+00,0.000000000000e+00
41,13,0.000000000000e+00,0.000000000000e+00
41,16,0.000000000000e+00,0.000000000000e+00
41,17,0.000000000000e+00,0.000000000000e+00
41,18,0.000000000000e+00,0.000000000000e+00
41,19,0.000000000000e+00,0.000000000000e+00
42,7,0.000000000000e+00,0.000000000000e+00
42,13,0.000000000000e+00,0.000000000000e+00
42,16,0.000000000000e+00,0.000000000000e+00
42,17,0.000000000000e+00,0.000000000000e+00
42,18,0.000000000000e+00,0.000000000000e+00
42,19,0.000000000000e+00,0.000000000000e+00
43,7,0.000000000000e+00,0.000000000000e+00
43,13,0.000000000000e+00,0.000000000000e+00
43,16,0.000000000000e+00,0.000000000000e+00
43,17,0.000000000000e+00,0.000000000000e+00
43,18,0.000000000000e+00,0.000000000000e+00
43,19,0.000000000000e+00,0.000000000000e+00
44,7,0.000000000000e+00,0.000000000000e+00
44,13,0.000000000000e+00,0.000000000000e+00
44,16,0.000000000000e+00,0.000000000000e+00
44,17,0.000000000000e+00,0.000000000000e+00
44,18,0.000000000000e+00,0.000000000000e+00
44,19,0.000000000000e+00,0.000000000000e+00
45,7,0.000000000000e+00,0.000000000000e+00
45,13,0.000000000000e+00,0.000000000000e+00
45,16,0.000000000000e+00,0.000000000000e+00
45,17,0.000000000000e+00,0.000000000000e+00
45,18,0.000000000000e+00,0.000000000000e+00
45,19,0.000000000000e+00,0.000000000000e+00
46,7,0.000000000000e+00,0.000000000000e+00
46,13,0.000000000000e+00,0.000000000000e+00
46,16,0.000000000000e+00,0.000000000000e+00
46,17,0.000000000000e+00,0.000000000000e+00
46,18,0.000000000000e+00,0.000000000000e+00
46,19,0.000000000000e+00,0.000000000000e+00
47,7,0.000000000000e+00,0.000000000000e+00
47,13,0.000000000000e+00,0.000000000000e+00
47,16,0.000000000000e+00,0.000000000000e+00
47,17,0.000000000000e+00,0.000000000000e+00
47,18,0.000000000000e+00,0.000000000000e+00
47,19,0.000000000000e+00,0.000000000000e+00
48,7,0.000000000000e+00,0.000000000000e+00
48,13,0.000000000000e+00,0.000000000000e+00
48,16,0.000000000000e+00,0.000000000000e+00
48,17,0.000000000000e+00,0.000000000000e+00
48,18,0.000000000000e+00,0.000000000000e+00
48,19,0.000000000000e+00,0.000000000000e+00
49,7,0.000000000000e+00,0.000000000000e+00
49,13,0.000000000000e+00,0.000000000000e+00
49,16,0.000000000000e+00,0.000000000000e+00
49,17,0.000000000000e+00,0.000000000000e+00
49,18,0.000000000000e+00,0.000000000000e+00
49,19,0.000000000000e+00,0.000000000000e+00
50,7,0.000000000000e+00,0.000000000000e+00
50,13,0.000000000000e+00,0.000000000000e+00
50,16,0.000000000000e+00,0.000000000000e+00
50,17,0.000000000000e+00,0.000000000000e+00
50,18,0.000000000000e+00,0.000000000000e+00
50,19,0.000000000000e+00,0.000000000000e+00
51,7,0.000000000000e+00,0.000000000000e+00
51,13,0.000000000000e+00,0.000000000000e+00
51,16,0.000000000000e+00,0.000000000000e+00
51,17,0.000000000000e+00,0.000000000000e+00
51,18,0.000000000000e+00,0.000000000000e+00
51,19,0.000000000000e+00,0.000000000000e+00
52,7,0.000000000000e+00,0.000000000000e+00
52,13,0.000000000000e+00,0.000000000000e+00
52,16,0.000000000000e+00,0.000000000000e+00
52,17,0.000000000000e+00,0.000000000000e+00
52,18,0.000000000000e+00,0.000000000000e+00
52,19,0.000000000000e+00,0.000000000000e+00
53,7,0.000000000000e+00,0.000000000000e+00
53,13,0.000000000000e+00,0.000000000000e+00
53,16,0.000000000000e+00,0.000000000000e+00
53,17,0.000000000000e+00,0.000000000000e+00
53,18,0.000000000000e+00,0.000000000000e+00
53,19,0.000000000000e+00,0.000000000000e+00
54,7,0.000000000000e+00,0.000000000000e+00
54,13,0.000000000000e+00,0.000000000000e+00
54,16,0.000000000000e+00,0.000000000000e+00
54,17,0.000000000000e+00,0.000000000000e+00
54,18,0.000000000000e+00,0.000000000000e+00
54,19,0.000000000000e+00,0.000000000000e+00
55,7,0.000000000000e+00,0.000000000000e+00
55,13,0.000000000000e+00,0.000000000000e+00
55,16,0.000000000000e+00,0.000000000000e+00
55,17,0.000000000000e+00,0.000000000000e+00
55,18,0.000000000000e+00,0.000000000000e+00
55,19,0.000000000000e+00,0.000000000000e+00
56,7,0.000000000000e+00,0.000000000000e+00
56,13,0.000000000000e+00,0.000000000000e+00
56,16,0.000000000000e+00,0.000000000000e+00
56,17,0.000000000000e+00,0.000000000000e+00
56,18,0.000000000000e+00,0.000000000000e+00
56,19,0.000000000000e+00,0.000000000000e+00
57,7,0.000000000000e+00,0.000000000000e+00
57,13,0.000000000000e+00,0.000000000000e+00
57,16,0.000000000000e+00,0.000000000000e+00
57,17,0.000000000000e+00,0.000000000000e+00
57,18,0.000000000000e+00,0.000000000000e+00
57,19,0.000000000000e+00,0.000000000000e+00
58,7,0.000000000000e+00,0.000000000000e+00
58,13,0.000000000000e+00,0.000000000000e+00
58,16,0.000000000000e+00,0.000000000000e+00
58,17,0.000000000000e+00,0.000000000000e+00
58,18,0.000000000000e+00,0.000000000000e+00
58,19,0.000000000000e+00,0.000000000000e+00
59,7,0.000000000000e+00,0.000000000000e+00
59,13,0.000000000000e+00,0.000000000000e+00
59,16,0.000000000000e+00,0.000000000000e+00
59,17,0.000000000000e+00,0.000000000000e+00
59,18,0.000000000000e+00,0.000000000000e+00
59,19,0.000000000000e+00,0.000000000000e+00
60,7,0.000000000000e+00,0.000000000000e+00
60,13,0.000000000000e+00,0.000000000000e+00
60,16,0.000000000000e+00,0.000000000000e+00
60,17,0.000000000000e+00,0.000000000000e+00
60,18,0.000000000000e+00,0.000000000000e+00
60,19,0.000000000000e+00,0.000000000000e+00
61,7,0.000000000000e+00,0.000000000000e+00
61,13,0.000000000000e+00,0.000000000000e+00
61,16,0.000000000000e+00,0.000000000000e+00
61,17,0.000000000000e+00,0.000000000000e+00
61,18,0.000000000000e+00,0.000000000000e+00
61,19,0.000000000000e+00,0.000000000000e+00
62,7,0.000000000000e+00,0.000000000000e+00
62,13,0.000000000000e+00,0.000000000000e+00
62,16,0.000000000000e+00,0.000000000000e+00
62,17,0.000000000000e+00,0.000000000000e+00
62,18,0.000000000000e+00,0.000000000000e+00
62,19,0.000000000000e+00,0.000000000000e+00
63,7,0.000000000000e+00,0.000000000000e+00
63,13,0.000000000000e+00,0.000000000000e+00
63,16,0.000000000000e+00,0.000000000000e+00
63,17,0.000000000000e+00,0.000000000000e+00
63,18,0.000000000000e+00,0.000000000000e+00
63,19,0.000000000000e+00,0.000000000000e+00
64,7,0.000000000000e+00,0.000000000000e+00
64,13,0.000000000000e+00,0.000000000000e+00
64,16,0.000000000000e+00,0.000000000000e+00
64,17,0.000000000000e+00,0.000000000000e+00
64,18,0.000000000000e+00,0.000000000000e+00
64,19,0.000000000000e+00,0.000000000000e+00
65,7,0.000000000000e+00,0.000000000000e+00
65,13,0.000000000000e+00,0.000000000000e+00
65,16,0.000000000000e+00,0.000000000000e+00
65,17,0.000000000000e+00,0.000000000000e+00
65,18,0.000000000000e+00,0.000000000000e+00
65,19,0.000000000000e+00,0.000000000000e+00
66,7,0.000000000000e+00,0.000000000000e+00
66,13,0.000000000000e+00,0.000000000000e+00
66,16,0.000000000000e+00,0.000000000000e+00
66,17,0.000000000000e+00,0.000000000000e+00
66,18,0.000000000000e+00,0.000000000000e+00
66,19,0.000000000000e+00,0.000000000000e+00
67,7,0.000000000000e+00,0.000000000000e+00
67,13,0.000000000000e+00,0.000000000000e+00
67,16,0.000000000000e+00,0.000000000000e+00
67,17,0.000000000000e+00,0.000000000000e+00
67,18,0.000000000000e+00,0.000000000000e+00
67,19,0.000000000000e+00,0.000000000000e+00
68,7,0.000000000000e+00,0.000000000000e+00
68,13,0.000000000000e+00,0.000000000000e+00
68,16,0.000000000000e+00,0.000000000000e+00
68,17,0.000000000000e+00,0.000000000000e+00
68,18,0.000000000000e+00,0.000000000000e+00
68,19,0.000000000000e+00,0.000000000000e+00
69,7,0.000000000000e+00,0.000000000000e+00
69,13,0.000000000000e+00,0.000000000000e+00
69,16,0.000000000000e+00,0.000000000000e+00
69,17,0.000000000000e+00,0.000000000000e+00
69,18,0.000000000000e+00,0.000000000000e+00
69,19,0.000000000000e+00,0.000000000000e+00
70,7,0.000000000000e+00,0.000000000000e+00
70,13,0.000000000000e+00,0.000000000000e+00
70,16,0.000000000000e+00,0.000000000000e+00
70,17,0.000000000000e+00,0.000000000000e+00
70,18,0.000000000000e+00,0.000000000000e+00
70,19,0.000000000000e+00,0.000000000000e+00
71,7,0.000000000000e+00,0.000000000000e+00
71,13,0.000000000000e+00,0.000000000000e+00
71,16,0.000000000000e+00,0.000000000000e+00
71,17,0.000000000000e+00,0.000000000000e+00
71,18,0.000000000000e+00,0.000000000000e+00
71,19,0.000000000000e+00,0.000000000000e+00
72,7,0.000000000000e+00,0.000000000000e+00
72,13,0.000000000000e+00,0.000000000000e+00
72,16,0.000000000000e+00,0.000000000000e+00
72,17,0.000000000000e+00,0.000000000000e+00
72,18,0.000000000000e+00,0.000000000000e+00
72,19,0.000000000000e+00,0.000000000000e+00
73,7,0.000000000000e+00,0.000000000000e+00
73,13,0.000000000000e+00,0.000000000000e+00
73,16,0.000000000000e+00,0.000000000000e+00
73,17,0.000000000000e+00,0.000000000000e+00
73,18,0.000000000000e+00,0.000000000000e+00
73,19,0.000000000000e+00,0.000000000000e+00
74,7,0.000000000000e+00,0.000000000000e+00
74,13,0.000000000000e+00,0.000000000000e+00
74,16,0.000000000000e+00,0.000000000000e+00
74,17,0.000000000000e+00,0.000000000000e+00
74,18,0.000000000000e+00,0.000000000000e+00
74,19,0.000000000000e+00,0.000000000000e+00
75,7,0.000000000000e+00,0.000000000000e+00
75,13,0.000000000000e+00,0.000000000000e+00
75,16,0.000000000000e+00,0.000000000000e+00
75,17,0.000000000000e+00,0.000000000000e+00
75,18,0.000000000000e+00,0.000000000000e+00
75,19,0.000000000000e+00,0.000000000000e+00
76,7,0.000000000000e+00,0.000000000000e+00
76,13,0.000000000000e+00,0.000000000000e+00
76,16,0.000000000000e+00,0.000000000000e+00
76,17,0.000000000000e+00,0.000000000000e+00
76,18,0.000000000000e+00,0.000000000000e+00
76,19,0.000000000000e+00,0.000000000000e+00
77,7,0.000000000000e+00,0.000000000000e+00
77,13,0.000000000000e+00,0.000000000000e+00
77,16,0.000000000000e+00,0.000000000000e+00
77,17,0.000000000000e+00,0.000000000000e+00
77,18,0.000000000000e+00,0.000000000000e+00
77,19,0.000000000000e+00,0.000000000000e+00
78,7,0.000000000000e+00,0.000000000000e+00
78,13,0.000000000000e+00,0.000000000000e+00
78,16,0.000000000000e+00,0.000000000000e+00
78,17,0.000000000000e+00,0.000000000000e+00
78,18,0.000000000000e+00,0.000000000000e+00
78,19,0.000000000000e+00,0.000000000000e+00
79,7,0.000000000000e+00,0.000000000000e+00
79,13,0.000000000000e+00,0.000000000000e+00
79,16,0.000000000000e+00,0.000000000000e+00
79,17,0.000000000000e+00,0.000000000000e+00
79,18,0.000000000000e+00,0.000000000000e+00
79,19,0.000000000000e+00,0.000000000000e+00
80,7,0.000000000000e+00,0.000000000000e+00
80,13,0.000000000000e+00,0.000000000000e+00
80,16,0.000000000000e+00,0.000000000000e+00
80,17,0.000000000000e+00,0.000000000000e+00
80,18,0.000000000000e+00,0.000000000000e+00
80,19,0.000000000000e+00,0.000000000000e+00
81,7,0.000000000000e+00,0.000000000000e+00
81,13,0.000000000000e+00,0.000000000000e+00
81,16,0.000000000000e+00,0.000000000000e+00
81,17,0.000000000000e+00,0.000000000000e+00
81,18,0.000000000000e+00,0.000000000000e+00
81,19,0.000000000000e+00,0.000000000000e+00
82,7,0.000000000000e+00,0.000000000000e+00
82,13,0.000000000000e+00,0.000000000000e+00
82,16,0.000000000000e+00,0.000000000000e+00
82,17,0.000000000000e+00,0.000000000000e+00
82,18,0.000000000000e+00,0.000000000000e+00
82,19,0.000000000000e+00,0.000000000000e+00
83,7,0.000000000000e+00,0.000000000000e+00
83,13,0.000000000000e+00,0.000000000000e+00
83,16,0.000000000000e+00,0.000000000000e+00
83,17,0.000000000000e+00,0.000000000000e+00
83,18,0.000000000000e+00,0.000000000000e+00
83,19,0.000000000000e+00,0.000000000000e+00
84,7,0.000000000000e+00,0.000000000000e+00
84,13,0.000000000000e+00,0.000000000000e+00
84,16,0.000000000000e+00,0.000000000000e+00
84,17,0.000000000000e+00,0.000000000000e+00
84,18,0.000000000000e+00,0.000000000000e+00
84,19,0.000000000000e+00,0.000000000000e+00
85,7,0.000000000000e+00,0.000000000000e+00
85,13,0.000000000000e+00,0.000000000000e+00
85,16,0.000000000000e+00,0.000000000000e+00
85,17,0.000000000000e+00,0.000000000000e+00
85,18,0.000000000000e+00,0.000000000000e+00
85,19,0.000000000000e+00,0.000000000000e+00
86,7,0.000000000000e+00,0.000000000000e+00
86,13,0.000000000000e+00,0.000000000000e+00
86,16,0.000000000000e+00,0.000000000000e+00
86,17,0.000000000000e+00,0.000000000000e+00
86,18,0.000000000000e+00,0.000000000000e+00
86,19,0.000000000000e+00,0.000000000000e+00
87,7,0.000000000000e+00,0.000000000000e+00
87,13,0.000000000000e+00,0.000000000000e+00
87,16,0.000000000000e+00,0.000000000000e+00
87,17,0.000000000000e+00,0.000000000000e+00
87,18,0.000000000000e+00,0.000000000000e+00
87,19,0.000000000000e+00,0.000000000000e+00
88,7,0.000000000000e+00,0.000000000000e+00
88,13,0.000000000000e+00,0.000000000000e+00
88,16,0.000000000000e+00,0.000000000000e+00
88,17,0.000000000000e+00,0.000000000000e+00
88,18,0.000000000000e+00,0.000000000000e+00
88,19,0.000000000000e+00,0.000000000000e+00
89,7,0.000000000000e+00,0.000000000000e+00
89,13,0.000000000000e+00,0.000000000000e+00
89,16,0.000000000000e+00,0.000000000000e+00
89,17,0.000000000000e+00,0.000000000000e+00
89,18,0.000000000000e+00,0.000000000000e+00
89,19,0.000000000000e+00,0.000000000000e+00
90,7,0.000000000000e+00,0.000000000000e+00
90,13,0.000000000000e+00,0.000000000000e+00
90,16,0.000000000000e+00,0.000000000000e+00
90,17,0.000000000000e+00,0.000000000000e+00
90,18,0.000000000000e+00,0.000000000000e+00
90,19,0.000000000000e+00,0.000000000000e+00
91,7,0.000000000000e+00,0.000000000000e+00
91,13,0.000000000000e+00,0.000000000000e+00
91,16,0.000000000000e+00,0.000000000000e+00
91,17,0.000000000000e+00,0.000000000000e+00
91,18,0.000000000000e+00,0.000000000000e+00
91,19,0.000000000000e+00,0.000000000000e+00
92,7,0.000000000000e+00,0.000000000000e+00
92,13,0.000000000000e+00,0.000000000000e+00
92,16,0.000000000000e+00,0.000000000000e+00
92,17,0.000000000000e+00,0.000000000000e+00
92,18,0.000000000000e+00,0.000000000000e+00
92,19,0.000000000000e+00,0.000000000000e+00
93,7,0.000000000000e+00,0.000000000000e+00
93,13,0.000000000000e+00,0.000000000000e+00
93,16,0.000000000000e+00,0.000000000000e+00
93,17,0.000000000000e+00,0.000000000000e+00
93,18,0.000000000000e+00,0.000000000000e+00
93,19,0.000000000000e+00,0.000000000000e+00
94,7,0.000000000000e+00,0.000000000000e+00
94,13,0.000000000000e+00,0.000000000000e+00
94,16,0.000000000000e+00,0.000000000000e+00
94,17,0.000000000000e+00,0.000000000000e+00
94,18,0.000000000000e+00,0.000000000000e+00
94,19,0.000000000000e+00,0.000000000000e+00
95,7,0.000000000000e+00,0.000000000000e+00
95,13,0.000000000000e+00,0.000000000000e+00
95,16,0.000000000000e+00,0.000000000000e+00
95,17,0.000000000000e+00,0.000000000000e+00
95,18,0.000000000000e+00,0.000000000000e+00
95,19,0.000000000000e+00,0.000000000000e+00
96,7,0.000000000000e+00,0.000000000000e+00
96,13,0.000000000000e+00,0.000000000000e+00
96,16,0.000000000000e+00,0.000000000000e+00
96,17,0.000000000000e+00,0.000000000000e+00
96,18,0.000000000000e+00,0.000000000000e+00
96,19,0.000000000000e+00,0.000000000000e+00
97,7,0.000000000000e+00,0.000000000000e+00
97,13,0.000000000000e+00,0.000000000000e+00
97,16,0.000000000000e+00,0.000000000000e+00
97,17,0.000000000000e+00,0.000000000000e+00
97,18,0.000000000000e+00,0.000000000000e+00
