t,step,label,ts
1,19,19_cb_advances,1757768278066244294
2,19,19_cb_advances,1757768278076699419
3,19,19_cb_advances,1757768278086058142
4,19,19_cb_advances,1757768278097256449
5,19,19_cb_advances,1757768278107665856
6,19,19_cb_advances,1757768278117323400
7,19,19_cb_advances,1757768278126237544
8,19,19_cb_advances,1757768278135656520
9,19,19_cb_advances,1757768278144424811
10,19,19_cb_advances,1757768278152418470
11,19,19_cb_advances,1757768278163082677
12,19,19_cb_advances,1757768278175553417
13,19,19_cb_advances,1757768278185707671
14,19,19_cb_advances,1757768278196894338
15,19,19_cb_advances,1757768278207697288
16,19,19_cb_advances,1757768278218841558
17,19,19_cb_advances,1757768278228896084
18,19,19_cb_advances,1757768278239291279
19,19,19_cb_advances,1757768278249950042
20,19,19_cb_advances,1757768278260067786
21,19,19_cb_advances,1757768278269038387
22,19,19_cb_advances,1757768278281179736
23,19,19_cb_advances,1757768278293251603
24,19,19_cb_advances,1757768278303359004
25,19,19_cb_advances,1757768278313212126
26,19,19_cb_advances,1757768278322189458
27,19,19_cb_advances,1757768278332106059
28,19,19_cb_advances,1757768278342759434
29,19,19_cb_advances,1757768278353028555
30,19,19_cb_advances,1757768278365544619
31,19,19_cb_advances,1757768278376469337
32,19,19_cb_advances,1757768278386634452
33,19,19_cb_advances,1757768278398061641
34,19,19_cb_advances,1757768278407998640
35,19,19_cb_advances,1757768278419121293
36,19,19_cb_advances,1757768278431133158
37,19,19_cb_advances,1757768278443159865
38,19,19_cb_advances,1757768278453320070
39,19,19_cb_advances,1757768278464882209
40,19,19_cb_advances,1757768278481372452
41,19,19_cb_advances,1757768278497731816
42,19,19_cb_advances,1757768278515988747
43,19,19_cb_advances,1757768278527207364
44,19,19_cb_advances,1757768278539758640
45,19,19_cb_advances,1757768278551276226
46,19,19_cb_advances,1757768278564468714
47,19,19_cb_advances,1757768278575982941
48,19,19_cb_advances,1757768278586923293
49,19,19_cb_advances,1757768278598457233
50,19,19_cb_advances,1757768278610033584
51,19,19_cb_advances,1757768278619309286
52,19,19_cb_advances,1757768278627809831
53,19,19_cb_advances,1757768278639159607
54,19,19_cb_advances,1757768278649981113
55,19,19_cb_advances,1757768278661426859
56,19,19_cb_advances,1757768278671843132
57,19,19_cb_advances,1757768278682415701
58,19,19_cb_advances,1757768278693693629
59,19,19_cb_advances,1757768278705280507
60,19,19_cb_advances,1757768278716030164
61,19,19_cb_advances,1757768278726001825
62,19,19_cb_advances,1757768278736522707
63,19,19_cb_advances,1757768278746720754
64,19,19_cb_advances,1757768278756628846
65,19,19_cb_advances,1757768278766904509
66,19,19_cb_advances,1757768278777262740
67,19,19_cb_advances,1757768278786886485
68,19,19_cb_advances,1757768278798385036
69,19,19_cb_advances,1757768278812241933
70,19,19_cb_advances,1757768278825515464
71,19,19_cb_advances,1757768278838548388
72,19,19_cb_advances,1757768278850462019
73,19,19_cb_advances,1757768278863927233
74,19,19_cb_advances,1757768278874558748
75,19,19_cb_advances,1757768278885466136
76,19,19_cb_advances,1757768278897333170
77,19,19_cb_advances,1757768278908964670
78,19,19_cb_advances,1757768278921441924
79,19,19_cb_advances,1757768278933337096
80,19,19_cb_advances,1757768278943853317
81,19,19_cb_advances,1757768278955767764
82,19,19_cb_advances,1757768278967066669
83,19,19_cb_advances,1757768278979933060
84,19,19_cb_advances,1757768278991787198
85,19,19_cb_advances,1757768279004115294
86,19,19_cb_advances,1757768279014236425
87,19,19_cb_advances,1757768279026449114
88,19,19_cb_advances,1757768279039931358
89,19,19_cb_advances,1757768279051405119
90,19,19_cb_advances,1757768279063098602
91,19,19_cb_advances,1757768279074644077
92,19,19_cb_advances,1757768279084257021
93,19,19_cb_advances,1757768279097040004
94,19,19_cb_advances,1757768279107424215
95,19,19_cb_advances,1757768279117569591
96,19,19_cb_advances,1757768279129521594
97,19,19_cb_advances,1757768279144129498
98,19,19_cb_advances,1757768279155125589
99,19,19_cb_advances,1757768279168339361
100,19,19_cb_advances,1757768279182322431
101,19,19_cb_advances,1757768279192793643
102,19,19_cb_advances,1757768279204636125
103,19,19_cb_advances,1757768279215653097
104,19,19_cb_advances,1757768279225183151
105,19,19_cb_advances,1757768279238559305
106,19,19_cb_advances,1757768279248401025
107,19,19_cb_advances,1757768279260876821
108,19,19_cb_advances,1757768279273740753
109,19,19_cb_advances,1757768279286682045
110,19,19_cb_advances,1757768279299266277
111,19,19_cb_advances,1757768279310431297
112,19,19_cb_advances,1757768279322472366
113,19,19_cb_advances,1757768279336087437
114,19,19_cb_advances,1757768279346912945
115,19,19_cb_advances,1757768279357050483
116,19,19_cb_advances,1757768279369298866
117,19,19_cb_advances,1757768279379690800
118,19,19_cb_advances,1757768279391024917
119,19,19_cb_advances,1757768279404415389
120,19,19_cb_advances,1757768279414817050
121,19,19_cb_advances,1757768279425595261
122,19,19_cb_advances,1757768279438949419
123,19,19_cb_advances,1757768279449369814
124,19,19_cb_advances,1757768279462855083
125,19,19_cb_advances,1757768279473747563
126,19,19_cb_advances,1757768279485275493
127,19,19_cb_advances,1757768279495901255
128,19,19_cb_advances,1757768279508847474
129,19,19_cb_advances,1757768279520584502
130,19,19_cb_advances,1757768279532163996
131,19,19_cb_advances,1757768279545192329
132,19,19_cb_advances,1757768279556926313
133,19,19_cb_advances,1757768279569217533
134,19,19_cb_advances,1757768279580898596
135,19,19_cb_advances,1757768279593869549
136,19,19_cb_advances,1757768279607174344
137,19,19_cb_advances,1757768279619701491
138,19,19_cb_advances,1757768279632843929
139,19,19_cb_advances,1757768279643386151
140,19,19_cb_advances,1757768279655395115
141,19,19_cb_advances,1757768279666436723
142,19,19_cb_advances,1757768279677018689
143,19,19_cb_advances,1757768279688232237
144,19,19_cb_advances,1757768279698054965
145,19,19_cb_advances,1757768279708314577
146,19,19_cb_advances,1757768279719782362
147,19,19_cb_advances,1757768279731093617
148,19,19_cb_advances,1757768279743225114
149,19,19_cb_advances,1757768279753118403
150,19,19_cb_advances,1757768279762951481
151,19,19_cb_advances,1757768279774382494
152,19,19_cb_advances,1757768279783812987
153,19,19_cb_advances,1757768279794614872
154,19,19_cb_advances,1757768279808008521
155,19,19_cb_advances,1757768279819620539
156,19,19_cb_advances,1757768279830383717
157,19,19_cb_advances,1757768279842453187
158,19,19_cb_advances,1757768279853275894
159,19,19_cb_advances,1757768279863538238
160,19,19_cb_advances,1757768279875473429
161,19,19_cb_advances,1757768279885612892
162,19,19_cb_advances,1757768279897561582
163,19,19_cb_advances,1757768279910366298
