t,step,label,ts
1,19,19_cb_advances,1757762694000012722
2,19,19_cb_advances,1757762694014296112
3,19,19_cb_advances,1757762694032653339
4,19,19_cb_advances,1757762694046515207
5,19,19_cb_advances,1757762694060807055
6,19,19_cb_advances,1757762694081635747
7,19,19_cb_advances,1757762694093334813
8,19,19_cb_advances,1757762694104877756
9,19,19_cb_advances,1757762694123418867
10,19,19_cb_advances,1757762694137836365
11,19,19_cb_advances,1757762694151646900
12,19,19_cb_advances,1757762694163873927
13,19,19_cb_advances,1757762694175397047
14,19,19_cb_advances,1757762694186330537
15,19,19_cb_advances,1757762694198373750
16,19,19_cb_advances,1757762694210751494
17,19,19_cb_advances,1757762694224139233
18,19,19_cb_advances,1757762694236480674
19,19,19_cb_advances,1757762694248743726
20,19,19_cb_advances,1757762694263075471
21,19,19_cb_advances,1757762694276818421
22,19,19_cb_advances,1757762694292650458
23,19,19_cb_advances,1757762694304492346
24,19,19_cb_advances,1757762694315935328
25,19,19_cb_advances,1757762694328394777
26,19,19_cb_advances,1757762694340980766
27,19,19_cb_advances,1757762694353524508
28,19,19_cb_advances,1757762694365235773
29,19,19_cb_advances,1757762694378761772
30,19,19_cb_advances,1757762694391809287
31,19,19_cb_advances,1757762694404524309
32,19,19_cb_advances,1757762694415690857
33,19,19_cb_advances,1757762694427450251
34,19,19_cb_advances,1757762694438950695
35,19,19_cb_advances,1757762694449613898
36,19,19_cb_advances,1757762694462181857
37,19,19_cb_advances,1757762694473480180
38,19,19_cb_advances,1757762694486461608
39,19,19_cb_advances,1757762694498920027
40,19,19_cb_advances,1757762694509164623
41,19,19_cb_advances,1757762694519341388
42,19,19_cb_advances,1757762694529294356
43,19,19_cb_advances,1757762694539762641
44,19,19_cb_advances,1757762694548197897
45,19,19_cb_advances,1757762694557424129
46,19,19_cb_advances,1757762694568510187
47,19,19_cb_advances,1757762694578828937
48,19,19_cb_advances,1757762694589936534
49,19,19_cb_advances,1757762694601786671
50,19,19_cb_advances,1757762694612573912
51,19,19_cb_advances,1757762694623405845
52,19,19_cb_advances,1757762694634654886
53,19,19_cb_advances,1757762694644295722
54,19,19_cb_advances,1757762694655321743
55,19,19_cb_advances,1757762694665396386
56,19,19_cb_advances,1757762694676429754
57,19,19_cb_advances,1757762694689700257
58,19,19_cb_advances,1757762694701700292
59,19,19_cb_advances,1757762694712587377
60,19,19_cb_advances,1757762694723442285
61,19,19_cb_advances,1757762694734531932
62,19,19_cb_advances,1757762694749085297
63,19,19_cb_advances,1757762694761372353
64,19,19_cb_advances,1757762694772233320
65,19,19_cb_advances,1757762694782678180
66,19,19_cb_advances,1757762694793403866
67,19,19_cb_advances,1757762694803199584
68,19,19_cb_advances,1757762694813608730
69,19,19_cb_advances,1757762694823847934
70,19,19_cb_advances,1757762694836325540
71,19,19_cb_advances,1757762694846308002
72,19,19_cb_advances,1757762694856169719
73,19,19_cb_advances,1757762694866972696
74,19,19_cb_advances,1757762694877202845
75,19,19_cb_advances,1757762694886861092
76,19,19_cb_advances,1757762694896346062
77,19,19_cb_advances,1757762694906078338
78,19,19_cb_advances,1757762694915859539
79,19,19_cb_advances,1757762694926450820
80,19,19_cb_advances,1757762694937550640
81,19,19_cb_advances,1757762694947900423
82,19,19_cb_advances,1757762694955775430
83,19,19_cb_advances,1757762694964842827
84,19,19_cb_advances,1757762694975265020
85,19,19_cb_advances,1757762694984512407
86,19,19_cb_advances,1757762694994301519
87,19,19_cb_advances,1757762695004784526
88,19,19_cb_advances,1757762695014523189
89,19,19_cb_advances,1757762695024673357
90,19,19_cb_advances,1757762695034800945
91,19,19_cb_advances,1757762695044429748
92,19,19_cb_advances,1757762695054308285
93,19,19_cb_advances,1757762695065399367
94,19,19_cb_advances,1757762695075014295
95,19,19_cb_advances,1757762695083672327
96,19,19_cb_advances,1757762695095027234
97,19,19_cb_advances,1757762695104958276
98,19,19_cb_advances,1757762695113601399
99,19,19_cb_advances,1757762695122709632
100,19,19_cb_advances,1757762695131686733
101,19,19_cb_advances,1757762695141262305
102,19,19_cb_advances,1757762695151394294
103,19,19_cb_advances,1757762695161725076
104,19,19_cb_advances,1757762695172758295
105,19,19_cb_advances,1757762695183764095
106,19,19_cb_advances,1757762695192747786
107,19,19_cb_advances,1757762695204616796
108,19,19_cb_advances,1757762695219103199
109,19,19_cb_advances,1757762695232462372
110,19,19_cb_advances,1757762695244840901
111,19,19_cb_advances,1757762695255871945
112,19,19_cb_advances,1757762695269920175
113,19,19_cb_advances,1757762695283365320
114,19,19_cb_advances,1757762695303265900
