t,step,label,ts
1,19,19_cb_advances,1757762770330917875
2,19,19_cb_advances,1757762770339500445
3,19,19_cb_advances,1757762770349010501
4,19,19_cb_advances,1757762770359659535
5,19,19_cb_advances,1757762770373971539
6,19,19_cb_advances,1757762770384179094
7,19,19_cb_advances,1757762770392597212
8,19,19_cb_advances,1757762770400014259
9,19,19_cb_advances,1757762770409947062
10,19,19_cb_advances,1757762770420367554
11,19,19_cb_advances,1757762770430820779
12,19,19_cb_advances,1757762770439545767
13,19,19_cb_advances,1757762770448307655
14,19,19_cb_advances,1757762770455560447
15,19,19_cb_advances,1757762770462749191
16,19,19_cb_advances,1757762770472002895
17,19,19_cb_advances,1757762770479927703
18,19,19_cb_advances,1757762770487739047
19,19,19_cb_advances,1757762770495414134
20,19,19_cb_advances,1757762770504347999
21,19,19_cb_advances,1757762770514718753
22,19,19_cb_advances,1757762770526035935
23,19,19_cb_advances,1757762770534971108
24,19,19_cb_advances,1757762770545046407
25,19,19_cb_advances,1757762770557228355
26,19,19_cb_advances,1757762770568152023
27,19,19_cb_advances,1757762770579286271
28,19,19_cb_advances,1757762770589426176
29,19,19_cb_advances,1757762770599513839
30,19,19_cb_advances,1757762770610202033
31,19,19_cb_advances,1757762770619966785
32,19,19_cb_advances,1757762770630334706
33,19,19_cb_advances,1757762770640397996
34,19,19_cb_advances,1757762770649500517
35,19,19_cb_advances,1757762770660244718
36,19,19_cb_advances,1757762770673831557
37,19,19_cb_advances,1757762770686803336
38,19,19_cb_advances,1757762770697939415
39,19,19_cb_advances,1757762770709396816
40,19,19_cb_advances,1757762770722009147
41,19,19_cb_advances,1757762770733274349
42,19,19_cb_advances,1757762770745739991
43,19,19_cb_advances,1757762770757539368
44,19,19_cb_advances,1757762770769953727
45,19,19_cb_advances,1757762770782317435
46,19,19_cb_advances,1757762770792746163
47,19,19_cb_advances,1757762770802607423
48,19,19_cb_advances,1757762770812961260
49,19,19_cb_advances,1757762770823138920
50,19,19_cb_advances,1757762770832841962
51,19,19_cb_advances,1757762770844093417
52,19,19_cb_advances,1757762770854554596
53,19,19_cb_advances,1757762770863451900
54,19,19_cb_advances,1757762770872365034
55,19,19_cb_advances,1757762770884267335
56,19,19_cb_advances,1757762770895558169
57,19,19_cb_advances,1757762770906666631
58,19,19_cb_advances,1757762770915951011
59,19,19_cb_advances,1757762770927318354
60,19,19_cb_advances,1757762770937194845
61,19,19_cb_advances,1757762770947434307
62,19,19_cb_advances,1757762770958361446
63,19,19_cb_advances,1757762770970913122
64,19,19_cb_advances,1757762770983052204
65,19,19_cb_advances,1757762770994866909
66,19,19_cb_advances,1757762771005872385
67,19,19_cb_advances,1757762771016008373
68,19,19_cb_advances,1757762771027695068
69,19,19_cb_advances,1757762771038739636
70,19,19_cb_advances,1757762771049961915
71,19,19_cb_advances,1757762771061884496
72,19,19_cb_advances,1757762771071658511
73,19,19_cb_advances,1757762771081417141
74,19,19_cb_advances,1757762771091081973
75,19,19_cb_advances,1757762771104449868
76,19,19_cb_advances,1757762771115908993
77,19,19_cb_advances,1757762771127067105
78,19,19_cb_advances,1757762771139882753
79,19,19_cb_advances,1757762771150880446
80,19,19_cb_advances,1757762771162449741
81,19,19_cb_advances,1757762771173122355
82,19,19_cb_advances,1757762771183348759
83,19,19_cb_advances,1757762771195675860
84,19,19_cb_advances,1757762771206055693
85,19,19_cb_advances,1757762771215795047
86,19,19_cb_advances,1757762771226266238
87,19,19_cb_advances,1757762771237898434
88,19,19_cb_advances,1757762771249320842
89,19,19_cb_advances,1757762771259496854
90,19,19_cb_advances,1757762771271614087
91,19,19_cb_advances,1757762771282758707
92,19,19_cb_advances,1757762771294411953
93,19,19_cb_advances,1757762771306955841
94,19,19_cb_advances,1757762771317126260
95,19,19_cb_advances,1757762771328657790
96,19,19_cb_advances,1757762771336248774
97,19,19_cb_advances,1757762771343900134
98,19,19_cb_advances,1757762771351281184
99,19,19_cb_advances,1757762771358932152
100,19,19_cb_advances,1757762771365981965
101,19,19_cb_advances,1757762771373696504
102,19,19_cb_advances,1757762771383704923
103,19,19_cb_advances,1757762771391788660
104,19,19_cb_advances,1757762771399789365
105,19,19_cb_advances,1757762771407908350
106,19,19_cb_advances,1757762771417612836
107,19,19_cb_advances,1757762771428083508
108,19,19_cb_advances,1757762771438982799
109,19,19_cb_advances,1757762771450228911
110,19,19_cb_advances,1757762771460953983
111,19,19_cb_advances,1757762771467832956
112,19,19_cb_advances,1757762771478345777
113,19,19_cb_advances,1757762771487890698
114,19,19_cb_advances,1757762771499389249
115,19,19_cb_advances,1757762771510731394
116,19,19_cb_advances,1757762771520006975
117,19,19_cb_advances,1757762771529611131
118,19,19_cb_advances,1757762771539304609
119,19,19_cb_advances,1757762771549336325
120,19,19_cb_advances,1757762771562991350
121,19,19_cb_advances,1757762771573105075
122,19,19_cb_advances,1757762771582568018
123,19,19_cb_advances,1757762771591221190
124,19,19_cb_advances,1757762771600027029
125,19,19_cb_advances,1757762771608690034
126,19,19_cb_advances,1757762771618874084
127,19,19_cb_advances,1757762771628807394
128,19,19_cb_advances,1757762771638424867
129,19,19_cb_advances,1757762771647418820
130,19,19_cb_advances,1757762771657106469
131,19,19_cb_advances,1757762771667207676
132,19,19_cb_advances,1757762771677871308
133,19,19_cb_advances,1757762771688549510
134,19,19_cb_advances,1757762771700042948
135,19,19_cb_advances,1757762771709675396
136,19,19_cb_advances,1757762771718762811
137,19,19_cb_advances,1757762771729443737
138,19,19_cb_advances,1757762771738012286
139,19,19_cb_advances,1757762771747786095
140,19,19_cb_advances,1757762771758159355
141,19,19_cb_advances,1757762771768496749
142,19,19_cb_advances,1757762771777956337
143,19,19_cb_advances,1757762771788106795
144,19,19_cb_advances,1757762771800426975
145,19,19_cb_advances,1757762771809012818
146,19,19_cb_advances,1757762771818052573
147,19,19_cb_advances,1757762771828470786
148,19,19_cb_advances,1757762771839723208
149,19,19_cb_advances,1757762771849944072
150,19,19_cb_advances,1757762771861331085
151,19,19_cb_advances,1757762771872016108
152,19,19_cb_advances,1757762771881495268
153,19,19_cb_advances,1757762771892394716
154,19,19_cb_advances,1757762771902680569
155,19,19_cb_advances,1757762771915313709
156,19,19_cb_advances,1757762771927570894
157,19,19_cb_advances,1757762771938843536
158,19,19_cb_advances,1757762771949964001
