1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2,220.0,220.0,200.0,200.0,200.0,200.0,180.0,180.0,200.0,200.0
3,220.0,227.0,200.0,200.0,200.0,200.0,193.0,180.0,180.0,198.0
4,176.0,200.0,200.0,180.0,200.0,200.0,200.0,152.0,200.0,206.0
5,205.0,233.0,220.0,220.0,183.0,167.0,220.0,196.0,220.0,223.0
6,227.0,240.0,193.0,227.0,197.0,213.0,113.0,205.0,227.0,233.0
7,123.0,247.0,227.0,220.0,220.0,220.0,81.0,118.0,233.0,240.0
8,171.0,253.0,233.0,177.0,227.0,227.0,173.0,168.0,240.0,247.0
9,127.0,260.0,240.0,223.0,233.0,211.0,180.0,82.0,247.0,253.0
10,168.0,267.0,247.0,233.0,240.0,90.0,187.0,123.0,186.0,260.0
11,191.0,273.0,240.0,159.0,216.0,198.0,171.0,159.0,240.0,252.0
12,186.0,280.0,236.0,156.0,244.0,207.0,189.0,120.0,159.0,181.0
13,118.0,287.0,257.0,198.0,172.0,213.0,193.0,156.0,137.0,254.0
14,161.0,216.0,267.0,175.0,234.0,220.0,175.0,160.0,146.0,191.0
15,153.0,284.0,146.0,212.0,230.0,227.0,192.0,56.0,124.0,249.0
16,181.0,293.0,234.0,213.0,205.0,233.0,206.0,66.0,150.0,253.0
17,187.0,291.0,191.0,136.0,245.0,240.0,207.0,125.0,20.0,198.0
18,180.0,302.0,189.0,148.0,247.0,247.0,204.0,77.0,103.0,174.0
19,193.0,313.0,79.0,172.0,253.0,253.0,165.0,68.0,126.0,151.0
20,154.0,320.0,40.0,151.0,223.0,260.0,211.0,51.0,81.0,223.0
21,193.0,315.0,69.0,186.0,232.0,267.0,200.0,20.0,57.0,227.0
22,178.0,338.0,139.0,188.0,258.0,273.0,145.0,1.0,65.0,233.0
23,195.0,347.0,147.0,108.0,148.0,280.0,202.0,46.0,105.0,240.0
24,178.0,328.0,147.0,149.0,74.0,260.0,206.0,51.0,107.0,247.0
25,202.0,358.0,124.0,175.0,205.0,287.0,178.0,60.0,107.0,253.0
26,199.0,367.0,149.0,180.0,207.0,156.0,209.0,60.0,113.0,260.0
27,215.0,329.0,153.0,187.0,115.0,187.0,213.0,60.0,113.0,267.0
28,220.0,371.0,160.0,193.0,191.0,185.0,220.0,67.0,120.0,273.0
29,166.0,387.0,167.0,181.0,195.0,138.0,227.0,21.0,120.0,280.0
30,209.0,393.0,167.0,199.0,95.0,188.0,210.0,19.0,127.0,211.0
31,218.0,407.0,173.0,203.0,162.0,150.0,215.0,47.0,133.0,276.0
32,49.0,413.0,180.0,211.0,182.0,113.0,234.0,53.0,29.0,287.0
33,52.0,427.0,187.0,195.0,126.0,128.0,240.0,53.0,111.0,293.0
34,100.0,440.0,92.0,131.0,174.0,112.0,247.0,53.0,113.0,300.0
