1,7.129628725026721
2,7.195733196356853
3,7.248052528289553
4,7.3341557600979455
5,7.417732557746407
6,7.509759075831517
7,7.584826623086417
8,7.666771014700091
9,7.77122889867584
10,7.854894135509107
11,7.946662283938363
12,8.0341150293474
13,8.121368894747652
14,8.209133980345811
15,8.300358348416582
16,8.377237772345943
17,8.478677952359899
18,8.546002213384003
19,8.630072275134507
20,8.687121807230751
21,8.772915060107243
22,8.851854056377212
23,8.924416047167037
24,9.005146264630014
25,9.084220568111917
26,9.141079775706803
27,9.213141866536636
28,9.300724484477325
29,9.405053564478445
30,9.494493939669486
31,9.57396671767334
32,9.644412354837632
33,9.748117519375663
34,9.820477224035955
35,9.91767520701697
36,9.980825459699382
37,10.041605835800313
38,10.113136746085758
39,10.174325343949848
40,10.264774080122496
41,10.32584595473307
42,10.381073496010057
43,10.448685826777288
44,10.51470610555947
45,10.568989779938327
46,10.655355802985806
47,10.715481028283294
48,10.8003584230538
49,10.860509841835361
50,10.945698492412694
51,11.00469550464358
52,11.065504171904509
53,11.163211861404225
54,11.263902170028194
55,11.34751203318812
56,11.42830072246784
57,11.476426448058525
58,11.509709831039448
59,11.562822832428607
60,11.595844511187154
61,11.611590079804664
62,11.668226884662058
63,11.712115334768919
64,11.762219778936183
65,11.797697691112715
66,11.882698380766808
67,11.923114906159594
68,11.970610078050905
69,12.018841501491643
70,12.090363846486344
71,12.172543855842799
72,12.251762098558933
73,12.318149646278343
74,12.401359964938331
75,12.485633150083562
76,12.517683901157348
77,12.540102416590207
78,12.569259614282242
79,12.62451030835435
80,12.629879751437853
81,12.67955632765944
82,12.717567708112682
83,12.741809001096014
84,12.785514969373123
85,12.819289172943753
86,12.896176096204645
87,12.926314550973544
88,12.980977118167132
89,13.062601107557766
90,13.128435035440312
91,13.204478522990911
92,13.26183427696739
93,13.32747158135565
94,13.376064072355398
95,13.400506596005698
96,13.4382221303579
97,13.427677996746775
98,13.448607150538159
99,13.48355302002896
100,13.529318229134383
101,13.573219242078093
102,13.606183159656927
103,13.62705400294003
104,13.67092767644433
105,13.6879743584609
106,13.732204356435117
107,13.795949021226834
108,13.87658041304467
109,13.929653632268316
110,13.95110459083754
111,14.040092411374548
112,14.11871020425356
113,14.19816075993893
114,14.283352267706496
115,14.349699574652353
116,14.407205958776297
