1,0.0,12802.43583210765,4264.632651035858,0.0,0.0,0.0,0.0,0.0
2,0.0,12756.46577947708,4415.317886036244,0.0,0.0,0.0,0.0,0.0
3,0.0,10953.778213843567,4328.237023482758,0.0,0.0,0.0,0.0,0.0
4,0.0,10234.578767256382,4315.147923185858,0.0,0.0,0.0,0.0,0.0
5,0.0,10607.75050094522,4299.446144368712,0.0,0.0,0.0,0.0,0.0
6,0.0,11074.755589015882,4198.633606780982,0.0,0.0,0.0,0.0,0.0
7,0.0,11453.530885936067,4217.287609235908,0.0,0.0,0.0,0.0,0.0
8,0.0,11366.923022183273,4282.72597825588,0.0,0.0,0.0,0.0,0.0
9,0.0,11618.933894191981,4264.010995110647,0.0,0.0,0.0,0.0,0.0
10,0.0,11868.46943141669,4261.3379200518175,0.0,0.0,0.0,0.0,0.0
11,0.0,12001.060825640869,4208.813439771242,0.0,0.0,0.0,0.0,0.0
12,0.0,12001.290403359137,4196.193078690195,0.0,0.0,0.0,0.0,0.0
13,0.0,11825.398079995697,4119.617787256909,0.0,0.0,0.0,0.0,0.0
14,0.0,11780.910891932737,4042.078465941976,0.0,0.0,0.0,0.0,0.0
15,0.0,11475.354938494269,3959.5324254463067,0.0,0.0,0.0,0.0,0.0
16,0.0,11334.56303344667,3907.889070808001,0.0,0.0,0.0,0.0,0.0
17,0.0,11404.604766919214,3870.8807765836277,0.0,0.0,0.0,0.0,0.0
18,0.0,11345.229190447617,3783.7321278187987,0.0,0.0,0.0,0.0,0.0
19,0.0,11248.33518397922,3730.0892909025915,0.0,0.0,0.0,0.0,0.0
20,0.0,11246.318704842732,3636.0157401827964,0.0,0.0,0.0,0.0,0.0
21,0.0,11204.36686283259,3634.291174311216,0.0,0.0,0.0,0.0,0.0
22,0.0,10995.963264047969,3600.959010347138,0.0,0.0,0.0,0.0,0.0
23,0.0,10696.665416832559,3554.08529339054,0.0,0.0,0.0,0.0,0.0
24,0.0,10015.439996729578,3533.3745007662237,0.0,0.0,0.0,0.0,0.0
25,0.0,9764.448735771664,3462.3785300853533,0.0,0.0,0.0,0.0,0.0
26,0.0,10188.578458138445,3423.615212867128,0.0,0.0,0.0,0.0,0.0
27,0.0,9901.209311523817,3460.142919475996,0.0,0.0,0.0,0.0,0.0
28,0.0,9821.073647043811,3479.364560049482,0.0,0.0,0.0,0.0,0.0
29,0.0,9710.902441945957,3416.0616807452884,0.0,0.0,0.0,0.0,0.0
30,0.0,9397.449517978608,3403.931496105499,0.0,0.0,0.0,0.0,0.0
31,0.0,9115.238951011932,3482.673258529336,0.0,0.0,0.0,0.0,0.0
32,0.0,9155.973232553984,3446.0869920928185,0.0,0.0,0.0,0.0,0.0
33,0.0,8955.829107961383,3391.0688487100456,0.0,0.0,0.0,0.0,0.0
34,0.0,9353.530513814128,3304.233452922512,0.0,0.0,0.0,0.0,0.0
35,0.0,9381.111323281686,3395.783580325774,0.0,0.0,0.0,0.0,0.0
36,0.0,9058.060299281728,3364.795044168144,0.0,0.0,0.0,0.0,0.0
37,0.0,9214.217518491523,3429.0188739245223,0.0,0.0,0.0,0.0,0.0
38,0.0,9069.48594778,3461.7533575390457,0.0,0.0,0.0,0.0,0.0
39,0.0,9217.920081409482,3464.984317672123,0.0,0.0,0.0,0.0,0.0
40,0.0,8946.223713774956,3480.2501334262533,0.0,0.0,0.0,0.0,0.0
41,0.0,8479.435421939985,3516.5198378901196,0.0,0.0,0.0,0.0,0.0
42,0.0,8153.1524100582465,3410.2670301880453,0.0,0.0,0.0,0.0,0.0
43,0.0,8180.302317249188,3431.01727705384,0.0,0.0,0.0,0.0,0.0
44,0.0,8519.572166833681,3373.2025150224567,0.0,0.0,0.0,0.0,0.0
45,0.0,8756.88986032764,3379.7021680567636,0.0,0.0,0.0,0.0,0.0
46,0.0,8741.722462170965,3409.613652594425,0.0,0.0,0.0,0.0,0.0
47,0.0,8741.357310186613,3387.9815808614608,0.0,0.0,0.0,0.0,0.0
48,0.0,8332.34227077431,3457.529374522846,0.0,0.0,0.0,0.0,0.0
49,0.0,8551.912718395162,3417.3247037747497,0.0,0.0,0.0,0.0,0.0
50,0.0,8227.714181457479,3490.9413645520112,0.0,0.0,0.0,0.0,0.0
