1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
3,200.0,200.0,200.0,227.0,180.0,200.0,227.0,180.0,180.0,227.0
4,200.0,200.0,167.0,233.0,120.0,200.0,233.0,227.0,193.0,193.0
5,227.0,180.0,160.0,240.0,80.0,200.0,240.0,233.0,213.0,133.0
6,233.0,173.0,213.0,247.0,87.0,167.0,247.0,240.0,227.0,220.0
7,240.0,207.0,220.0,253.0,140.0,220.0,253.0,247.0,233.0,227.0
8,247.0,180.0,147.0,213.0,167.0,107.0,260.0,247.0,240.0,233.0
9,253.0,220.0,213.0,140.0,153.0,207.0,267.0,260.0,247.0,240.0
10,180.0,227.0,153.0,240.0,147.0,107.0,273.0,267.0,253.0,247.0
11,220.0,233.0,213.0,120.0,73.0,193.0,280.0,273.0,260.0,167.0
12,173.0,240.0,220.0,127.0,67.0,200.0,280.0,280.0,267.0,107.0
13,220.0,247.0,227.0,140.0,0.0,207.0,293.0,287.0,193.0,107.0
14,187.0,253.0,233.0,200.0,107.0,193.0,187.0,293.0,187.0,113.0
15,173.0,260.0,240.0,167.0,120.0,213.0,287.0,193.0,33.0,187.0
16,227.0,267.0,247.0,207.0,27.0,220.0,293.0,220.0,80.0,0.0
17,233.0,273.0,253.0,167.0,107.0,227.0,300.0,133.0,13.0,0.0
18,133.0,280.0,253.0,173.0,107.0,233.0,307.0,167.0,93.0,0.0
19,227.0,287.0,267.0,160.0,87.0,240.0,320.0,113.0,73.0,0.0
20,233.0,300.0,273.0,160.0,113.0,247.0,327.0,13.0,20.0,0.0
21,240.0,307.0,280.0,200.0,80.0,127.0,220.0,180.0,47.0,60.0
22,247.0,313.0,187.0,207.0,113.0,233.0,320.0,47.0,27.0,73.0
23,253.0,307.0,273.0,213.0,20.0,240.0,327.0,0.0,40.0,73.0
24,260.0,327.0,280.0,220.0,100.0,227.0,340.0,0.0,27.0,13.0
25,267.0,340.0,213.0,167.0,100.0,247.0,193.0,0.0,13.0,67.0
26,273.0,347.0,280.0,220.0,0.0,207.0,320.0,0.0,33.0,67.0
27,280.0,360.0,287.0,227.0,53.0,253.0,333.0,73.0,53.0,73.0
28,180.0,360.0,253.0,233.0,80.0,260.0,280.0,80.0,20.0,73.0
29,120.0,373.0,293.0,240.0,87.0,267.0,333.0,80.0,53.0,80.0
30,247.0,387.0,300.0,193.0,87.0,193.0,267.0,80.0,0.0,80.0
31,100.0,360.0,313.0,213.0,93.0,267.0,340.0,87.0,60.0,80.0
32,160.0,400.0,267.0,127.0,93.0,273.0,327.0,87.0,60.0,87.0
33,93.0,413.0,173.0,227.0,100.0,280.0,300.0,93.0,27.0,87.0
34,127.0,407.0,293.0,153.0,13.0,287.0,353.0,93.0,53.0,93.0
35,173.0,360.0,287.0,220.0,40.0,213.0,187.0,100.0,60.0,93.0
36,187.0,333.0,193.0,140.0,27.0,120.0,293.0,100.0,40.0,100.0
37,193.0,420.0,293.0,40.0,13.0,180.0,333.0,73.0,13.0,100.0
38,200.0,307.0,300.0,0.0,40.0,247.0,273.0,100.0,20.0,100.0
39,147.0,413.0,233.0,0.0,20.0,253.0,333.0,107.0,47.0,87.0
40,187.0,420.0,300.0,33.0,13.0,260.0,347.0,33.0,20.0,20.0
41,200.0,273.0,307.0,0.0,13.0,267.0,307.0,93.0,47.0,40.0
42,93.0,347.0,313.0,13.0,0.0,273.0,353.0,33.0,47.0,80.0
43,107.0,387.0,327.0,20.0,53.0,280.0,360.0,80.0,47.0,87.0
44,127.0,267.0,333.0,60.0,53.0,287.0,373.0,80.0,7.0,7.0
45,140.0,147.0,300.0,67.0,7.0,300.0,367.0,87.0,7.0,0.0
46,167.0,160.0,340.0,47.0,20.0,307.0,387.0,93.0,40.0,60.0
47,133.0,207.0,353.0,67.0,47.0,313.0,400.0,93.0,40.0,60.0
48,167.0,247.0,360.0,7.0,47.0,320.0,340.0,80.0,40.0,40.0
49,173.0,300.0,373.0,27.0,47.0,333.0,407.0,73.0,40.0,60.0
50,133.0,260.0,380.0,53.0,13.0,340.0,313.0,93.0,47.0,67.0
51,173.0,260.0,393.0,0.0,13.0,247.0,240.0,100.0,47.0,53.0
52,180.0,300.0,233.0,0.0,40.0,293.0,380.0,100.0,47.0,67.0
53,187.0,253.0,373.0,20.0,13.0,287.0,393.0,107.0,53.0,67.0
54,107.0,293.0,387.0,47.0,20.0,327.0,253.0,107.0,53.0,73.0
55,180.0,313.0,240.0,40.0,33.0,340.0,347.0,113.0,53.0,7.0
56,127.0,287.0,267.0,27.0,33.0,267.0,273.0,13.0,33.0,47.0
57,173.0,320.0,260.0,53.0,40.0,287.0,300.0,60.0,53.0,60.0
58,180.0,333.0,240.0,53.0,40.0,160.0,200.0,93.0,53.0,60.0
59,107.0,240.0,280.0,53.0,40.0,300.0,260.0,93.0,60.0,67.0
60,173.0,240.0,187.0,60.0,40.0,313.0,280.0,100.0,60.0,67.0
61,100.0,287.0,213.0,27.0,7.0,220.0,327.0,87.0,60.0,73.0
62,80.0,320.0,233.0,53.0,40.0,213.0,333.0,87.0,67.0,73.0
63,153.0,227.0,260.0,60.0,40.0,300.0,347.0,100.0,67.0,73.0
64,87.0,287.0,153.0,40.0,40.0,307.0,353.0,107.0,67.0,67.0
65,147.0,167.0,267.0,60.0,40.0,253.0,267.0,107.0,73.0,80.0
66,153.0,293.0,273.0,33.0,47.0,307.0,353.0,113.0,40.0,20.0
