1,0.0,11670.564268085374,5326.681717568998,0.0,0.0,0.0,0.0,0.0
2,0.0,10922.036416675566,5561.353064140962,0.0,0.0,0.0,0.0,0.0
3,0.0,10064.901797325596,5520.077245238895,0.0,0.0,0.0,0.0,0.0
4,0.0,9477.650441002867,5473.473672260029,0.0,0.0,0.0,0.0,0.0
5,0.0,8963.842192669377,5420.819327977634,0.0,0.0,0.0,0.0,0.0
6,0.0,8688.396603325766,5322.539806999716,0.0,0.0,0.0,0.0,0.0
7,0.0,8355.943182853549,5340.531093382016,0.0,0.0,0.0,0.0,0.0
8,0.0,8249.315526036862,5292.2147408216715,0.0,0.0,0.0,0.0,0.0
9,0.0,7993.946385751367,5325.163873727822,0.0,0.0,0.0,0.0,0.0
10,0.0,7974.369836382079,5243.65888770363,0.0,0.0,0.0,0.0,0.0
11,0.0,7937.101666845717,5228.234065266984,0.0,0.0,0.0,0.0,0.0
12,0.0,7902.121475886259,5167.027402139135,0.0,0.0,0.0,0.0,0.0
13,0.0,7984.720009327313,5127.90036338013,0.0,0.0,0.0,0.0,0.0
14,0.0,8031.0020118489065,5077.2994242912355,0.0,0.0,0.0,0.0,0.0
15,0.0,8093.094105842137,5025.199181072695,0.0,0.0,0.0,0.0,0.0
16,0.0,8315.122360982987,4953.621530524923,0.0,0.0,0.0,0.0,0.0
17,0.0,8463.31486725754,4933.513851860738,0.0,0.0,0.0,0.0,0.0
18,0.0,8723.72678310284,4899.0899010603425,0.0,0.0,0.0,0.0,0.0
19,0.0,8914.279178357623,4913.277074423731,0.0,0.0,0.0,0.0,0.0
20,0.0,9247.156811593448,4853.016482123042,0.0,0.0,0.0,0.0,0.0
21,0.0,9440.454074290945,4909.2827404304335,0.0,0.0,0.0,0.0,0.0
22,0.0,9729.894392053593,4846.028136402748,0.0,0.0,0.0,0.0,0.0
23,0.0,9967.436822428197,4864.273747221646,0.0,0.0,0.0,0.0,0.0
24,0.0,10276.597640249594,4871.78060834292,0.0,0.0,0.0,0.0,0.0
25,0.0,10498.821484872577,4865.152837791012,0.0,0.0,0.0,0.0,0.0
26,0.0,10792.441446833256,4804.723583522833,0.0,0.0,0.0,0.0,0.0
27,0.0,11168.091727401115,4809.362598831868,0.0,0.0,0.0,0.0,0.0
28,0.0,11583.635077353263,4854.138443314128,0.0,0.0,0.0,0.0,0.0
