t,step,label,ts
1,19,19_cb_advances,1757768396292266516
2,19,19_cb_advances,1757768396303842000
3,19,19_cb_advances,1757768396315871231
4,19,19_cb_advances,1757768396326936384
5,19,19_cb_advances,1757768396338766592
6,19,19_cb_advances,1757768396351443916
7,19,19_cb_advances,1757768396362972802
8,19,19_cb_advances,1757768396373607606
9,19,19_cb_advances,1757768396386547701
10,19,19_cb_advances,1757768396396457857
11,19,19_cb_advances,1757768396406899242
12,19,19_cb_advances,1757768396417544977
13,19,19_cb_advances,1757768396428719888
14,19,19_cb_advances,1757768396442078031
15,19,19_cb_advances,1757768396455563563
16,19,19_cb_advances,1757768396468743421
17,19,19_cb_advances,1757768396480583270
18,19,19_cb_advances,1757768396496218932
19,19,19_cb_advances,1757768396512843427
20,19,19_cb_advances,1757768396527317358
21,19,19_cb_advances,1757768396542503084
22,19,19_cb_advances,1757768396557427848
23,19,19_cb_advances,1757768396569868328
24,19,19_cb_advances,1757768396584371566
25,19,19_cb_advances,1757768396597382062
26,19,19_cb_advances,1757768396612851693
27,19,19_cb_advances,1757768396629047715
28,19,19_cb_advances,1757768396646133373
29,19,19_cb_advances,1757768396660989812
30,19,19_cb_advances,1757768396674961541
31,19,19_cb_advances,1757768396688673980
32,19,19_cb_advances,1757768396699197945
33,19,19_cb_advances,1757768396711798890
34,19,19_cb_advances,1757768396723188236
35,19,19_cb_advances,1757768396732073362
36,19,19_cb_advances,1757768396741472279
37,19,19_cb_advances,1757768396751582778
38,19,19_cb_advances,1757768396763167464
39,19,19_cb_advances,1757768396776652780
40,19,19_cb_advances,1757768396787445245
41,19,19_cb_advances,1757768396798122785
42,19,19_cb_advances,1757768396809803824
43,19,19_cb_advances,1757768396820801941
44,19,19_cb_advances,1757768396833765349
45,19,19_cb_advances,1757768396849388519
46,19,19_cb_advances,1757768396860898466
47,19,19_cb_advances,1757768396870756768
48,19,19_cb_advances,1757768396879569250
49,19,19_cb_advances,1757768396887487258
50,19,19_cb_advances,1757768396899258589
51,19,19_cb_advances,1757768396908683536
52,19,19_cb_advances,1757768396916909240
53,19,19_cb_advances,1757768396928647707
54,19,19_cb_advances,1757768396938740702
55,19,19_cb_advances,1757768396951133148
56,19,19_cb_advances,1757768396961400773
57,19,19_cb_advances,1757768396972319594
58,19,19_cb_advances,1757768396984274530
59,19,19_cb_advances,1757768396995406468
60,19,19_cb_advances,1757768397005905346
61,19,19_cb_advances,1757768397015121590
62,19,19_cb_advances,1757768397025037351
63,19,19_cb_advances,1757768397033334979
64,19,19_cb_advances,1757768397044155237
65,19,19_cb_advances,1757768397055818378
66,19,19_cb_advances,1757768397066400448
67,19,19_cb_advances,1757768397076980075
68,19,19_cb_advances,1757768397087865170
69,19,19_cb_advances,1757768397100682945
70,19,19_cb_advances,1757768397111252893
71,19,19_cb_advances,1757768397133101020
72,19,19_cb_advances,1757768397144192334
73,19,19_cb_advances,1757768397155668851
74,19,19_cb_advances,1757768397163991127
75,19,19_cb_advances,1757768397173527142
76,19,19_cb_advances,1757768397183641078
77,19,19_cb_advances,1757768397193008896
78,19,19_cb_advances,1757768397201825958
79,19,19_cb_advances,1757768397211269078
80,19,19_cb_advances,1757768397224567070
81,19,19_cb_advances,1757768397234780171
82,19,19_cb_advances,1757768397241978327
83,19,19_cb_advances,1757768397253413825
84,19,19_cb_advances,1757768397263222540
85,19,19_cb_advances,1757768397274109666
86,19,19_cb_advances,1757768397288173734
87,19,19_cb_advances,1757768397298101473
88,19,19_cb_advances,1757768397310305463
89,19,19_cb_advances,1757768397321761716
90,19,19_cb_advances,1757768397331050771
91,19,19_cb_advances,1757768397338577936
92,19,19_cb_advances,1757768397348606840
